Month,Day,Hour,Season,PV Regime,Wind Regime,Electric Load,Heat Load,Cold Load,PV,Wind,Set
1,11,9,winter,normal,windy,15198.834440763818,13106.532144166253,6349.996826549155,3764.266723120028,6714.800533291044,train
1,11,10,winter,normal,windy,15027.055427380881,12212.894370890526,7047.015553720116,6157.54488560317,6796.871905635262,train
1,11,11,winter,normal,windy,14951.603868061522,10796.967999572165,8179.507498119799,7626.06577746515,7506.287029710948,train
1,11,12,winter,normal,windy,15001.737906155056,9701.111893583691,9203.222860196543,9005.23891941684,8175.901955395053,train
1,11,13,winter,normal,windy,14537.285380154859,9430.586972538507,9793.703361833903,8149.936406110535,8408.425435448517,train
1,11,14,winter,normal,windy,14733.900439318957,9376.626935204109,10491.600571359086,6087.990191079154,8893.370899556654,train
1,11,15,winter,normal,windy,14974.594242054785,9327.072470037689,10895.808181788216,4180.0043333352605,8787.89678802734,train
1,11,16,winter,normal,windy,15171.058278575558,9381.501215498392,10995.88706743152,2257.4409123118426,8006.769837221658,train
1,11,17,winter,normal,windy,14866.878538634694,9216.932306639803,10346.190023291498,602.0222163553159,7807.04928191466,train
1,11,18,winter,normal,windy,14918.110168457153,9513.29453727571,9268.565160690727,0.0,7417.175366525657,train
1,11,19,winter,normal,windy,15107.692140146968,10146.223420556535,8600.220897537289,0.0,7038.808446281943,train
1,11,20,winter,normal,windy,14761.548875535806,10549.912406495434,8019.33579309658,0.0,7258.569279853165,train
1,11,21,winter,normal,windy,14046.930899794914,10805.993373262561,6944.122297673477,0.0,6573.613458482447,train
1,11,22,winter,normal,windy,14070.514584568416,10779.94072760094,6083.650133863274,0.0,6583.869657809448,train
1,11,23,winter,normal,windy,14023.352201143194,10758.365522719127,5301.982989173367,0.0,6204.783731723613,train
1,12,0,winter,cloudy,normal,15068.700227708825,11599.078503029265,5102.594678784097,0.0,6935.651032038952,train
1,12,1,winter,cloudy,normal,14505.147349146368,11690.514952827507,4841.838763947449,0.0,7144.393035303586,train
1,12,2,winter,cloudy,normal,14476.22705667713,11974.9622669715,4773.666066492242,0.0,7438.255496968743,train
1,12,3,winter,cloudy,normal,14278.486278452228,12260.768657041934,4783.871562141622,0.0,7720.509873971109,train
1,12,4,winter,cloudy,normal,14457.02545153926,13133.526730181182,4736.860020433949,0.0,7399.345722403962,train
1,12,5,winter,cloudy,normal,15481.58013827942,14342.578528047221,5316.990660446743,0.0,7324.202533299103,train
1,12,6,winter,cloudy,normal,16464.85815083441,15029.614291407219,5652.2403721787505,0.0,7717.5006382259435,train
1,12,7,winter,cloudy,normal,16424.714579587824,15068.473820446741,5771.195392139364,294.5421575274328,7812.448113004906,train
1,12,8,winter,cloudy,normal,16272.8699415863,14922.716951925308,5923.324823905951,1464.9159546237768,7136.969845027443,train
1,12,9,winter,cloudy,normal,16174.849463948392,13992.618247363336,6444.122693826409,3641.8544420002645,6557.869130185994,train
1,12,10,winter,cloudy,normal,16282.809679434706,13026.597489835558,7380.90311208725,5948.097320707191,6900.026635884679,train
1,12,11,winter,cloudy,normal,16233.79025648681,11293.773648755105,8698.906435080497,7581.779904442756,7781.340282263006,train
1,12,12,winter,cloudy,normal,16147.37038735003,10276.658435275223,9798.932277489244,8493.772243406114,8571.879358853666,train
1,12,13,winter,cloudy,normal,16210.154591405237,10128.17829073335,10668.48730966284,7858.891371333536,8709.616274023647,train
1,12,14,winter,cloudy,normal,16141.176349351563,10131.618559788514,11447.452828663532,5724.5340528644065,9054.390549135529,train
1,12,15,winter,cloudy,normal,16538.188358380365,10149.149380119425,11375.019166968495,4247.611281697414,9230.066860033596,train
1,12,16,winter,cloudy,normal,16547.373081911424,10101.952849378506,11477.653717615944,2283.9867750128265,8510.350143472177,train
1,12,17,winter,cloudy,normal,16781.842026616312,10104.95038490282,11195.732832004665,619.8123412598987,8270.669391865986,train
1,12,18,winter,cloudy,normal,16638.617471728758,10400.588037209278,9967.939537437636,0.0,8069.93157412929,train
1,12,19,winter,cloudy,normal,16662.730707050392,10666.62834363505,9044.498795700165,0.0,7440.732003047096,train
1,12,20,winter,cloudy,normal,16356.131773029641,11222.979146047612,8402.694255850227,0.0,7484.9449026721795,train
1,12,21,winter,cloudy,normal,15434.007169921868,11389.195374767834,7752.79920631865,0.0,7009.364637953058,train
1,12,22,winter,cloudy,normal,15251.364162009355,11545.519367065666,6526.630141566549,0.0,7859.267221374279,train
1,12,23,winter,cloudy,normal,15274.959398168001,11608.977912204846,5552.471301811102,0.0,7084.911936992593,train
1,13,0,winter,normal,normal,14808.355586120624,11593.863570486825,5102.707255696758,0.0,7168.361349747679,train
1,13,1,winter,normal,normal,14494.678429355277,12027.593812149926,4952.8855543240215,0.0,7247.846727945768,train
1,13,2,winter,normal,normal,13889.83285346479,12176.589407008227,4918.328402077859,0.0,7256.492269570013,train
1,13,3,winter,normal,normal,13628.64065782211,12576.000872013214,4965.824372326278,0.0,7122.8638800045455,train
1,13,4,winter,normal,normal,13899.459948992702,13423.292967190982,4746.4856390185505,0.0,7058.270459980324,train
1,13,5,winter,normal,normal,14776.935650860534,14469.355821850402,5403.052985778142,0.0,7071.95182339555,train
1,13,6,winter,normal,normal,15184.103638773831,14767.371327362658,5821.308777052971,0.0,7869.058234614936,train
1,13,7,winter,normal,normal,15608.972714076677,15155.301700877479,5888.325231266288,300.7765823520427,7773.355772206548,train
1,13,8,winter,normal,normal,15985.258019857007,15157.141570536103,5975.879462890724,1595.1212211368302,7465.967627251382,train
1,13,9,winter,normal,normal,15925.341736306587,14154.545256657497,6429.3065116283315,4268.349924287358,6705.614625039997,train
1,13,10,winter,normal,normal,16029.951769694291,12744.372961658577,7426.34368699807,7231.254656729143,7128.547490616214,train
1,13,11,winter,normal,normal,15858.951416559934,11226.481205534163,8523.140899313952,8815.473636338233,7662.797268716357,train
1,13,12,winter,normal,normal,15860.971918177684,10170.646010813927,9623.790013886075,9936.921813242272,8416.033384961824,train
1,13,13,winter,normal,normal,15345.361985822932,9825.999904871634,10705.582415464214,9451.988062928262,8430.17033863605,train
1,13,14,winter,normal,normal,15061.652734768726,9786.305318456634,11045.097749827086,7170.347137578677,8483.330759451534,train
1,13,15,winter,normal,normal,15477.087831985811,9786.830358270081,11596.174536900948,4825.3152379893045,8379.989347316397,train
1,13,16,winter,normal,normal,15547.975560030112,9796.755836796927,11582.962104465569,2647.4329805077728,7977.251263387593,train
1,13,17,winter,normal,normal,15600.940452575293,9721.841138070235,10852.908857552784,691.6297691617403,7824.327844738649,train
1,13,18,winter,normal,normal,15440.606036709236,10047.353778405006,9494.79688409534,0.0,8021.317457214804,train
1,13,19,winter,normal,normal,15331.536849665437,10826.8457694675,8785.632400441387,0.0,7374.904157204568,train
1,13,20,winter,normal,normal,15501.692765748821,10909.751354969236,7849.008299849919,0.0,8143.8352744721815,train
1,13,21,winter,normal,normal,14835.558184327021,11336.355783507566,7363.657256192004,0.0,6948.807412505038,train
1,13,22,winter,normal,normal,14762.728838411218,11286.141413645586,6330.487354707653,0.0,7621.813796766683,train
1,13,23,winter,normal,normal,14772.015126465356,11418.051082170578,5568.12655285923,0.0,6969.116588377456,train
1,14,0,winter,normal,windy,14239.16353856463,11353.954857976603,4898.237661832932,0.0,6674.208582859515,train
1,14,1,winter,normal,windy,14140.705192389818,11573.45505856387,4783.247491665882,0.0,7094.7791227108355,train
1,14,2,winter,normal,windy,14198.008817956352,11934.749873326009,4803.7226650761795,0.0,6679.205389658851,train
1,14,3,winter,normal,windy,13930.202265885919,12334.673548843119,4895.498426679564,0.0,6506.78364402398,train
1,14,4,winter,normal,windy,14102.716989039543,12957.7278582533,4995.962638316784,0.0,6768.236594729817,train
1,14,5,winter,normal,windy,14877.946658596707,13599.371443561753,5335.574655415081,0.0,6837.306347329575,train
1,14,6,winter,normal,windy,15599.983083462092,14240.847294352105,5705.980259288744,0.0,7305.710865823568,train
1,14,7,winter,normal,windy,15670.682265925969,14924.06609427794,5579.505439921867,335.0400783155505,7283.096281931924,train
1,14,8,winter,normal,windy,15330.206235679754,14426.479256962872,5764.206496451497,1759.5732740153428,7006.894544122398,train
1,14,9,winter,normal,windy,15612.310276288741,13503.9342640907,6252.96817795156,4498.909036889672,6558.107034210516,train
1,14,10,winter,normal,windy,15662.144443229427,12128.814076702574,7108.018670102562,7381.946247717909,6918.0608122885615,train
1,14,11,winter,normal,windy,15524.19412227995,10842.163404580353,8093.751696454006,9626.413958058572,7329.933004244301,train
1,14,12,winter,normal,windy,15652.321075936838,9876.34789806247,9179.356747511147,10904.935770932063,7351.9393995862765,train
1,14,13,winter,normal,windy,15370.462018698785,9714.181314869395,9953.292436782689,9626.815545424459,7840.214244552873,train
1,14,14,winter,normal,windy,15384.050250367638,9737.447175505062,10878.105233488912,7324.59037262037,8568.194783192414,train
1,14,15,winter,normal,windy,15585.0805810475,9544.377949494343,11076.270093627667,5111.970067739118,8745.787929064658,train
1,14,16,winter,normal,windy,15515.484659718046,9643.119920901918,11635.947730915894,2802.428414224355,7952.14331443926,train
1,14,17,winter,normal,windy,15827.743721992541,9547.949632263435,10767.430316507904,725.6882319430132,8074.293700229465,train
1,14,18,winter,normal,windy,15549.859419091614,9733.47530263399,9599.07360251898,0.0,8098.125255234833,train
1,14,19,winter,normal,windy,15508.273140348154,10218.782632450851,8547.817069444223,0.0,7672.520279613889,train
1,14,20,winter,normal,windy,15976.62787361519,10595.722288020394,8147.930507120204,0.0,7476.62468761749,train
1,14,21,winter,normal,windy,15432.609259920246,11125.637878917953,7537.289227481308,0.0,6707.527746038148,train
1,14,22,winter,normal,windy,15057.808200500862,11073.808945682946,6556.642209171576,0.0,7396.657106458477,train
1,14,23,winter,normal,windy,14680.553125255316,11043.149155482393,5537.334974128481,0.0,6917.573978501879,train
1,15,0,winter,cloudy,windy,14603.463163933815,11115.39871002664,4785.29135684521,0.0,7349.497275935269,train
1,15,1,winter,cloudy,windy,14297.243906786107,11486.9221102055,4651.733792903846,0.0,7394.357272481183,train
1,15,2,winter,cloudy,windy,13965.199833406621,11720.424538323594,4596.387501535333,0.0,7584.610763971727,train
1,15,3,winter,cloudy,windy,13764.969846006094,12388.83945191739,4651.6645943013355,0.0,7538.912005062663,train
1,15,4,winter,cloudy,windy,14148.252228180118,13171.735811511468,4564.233044447847,0.0,7215.089401727498,train
1,15,5,winter,cloudy,windy,14521.0873582635,14019.077491932514,5146.2745533101825,0.0,7357.815150225728,train
1,15,6,winter,cloudy,windy,15223.779021027622,14626.110418074362,5651.352423382638,0.0,7535.914675837498,train
1,15,7,winter,cloudy,windy,15479.664183415422,14962.540898012727,5574.714997855448,279.60354168147427,7685.8580541512565,train
1,15,8,winter,cloudy,windy,15746.336040494718,14793.486817287872,5726.893811909928,1406.1762051749843,7233.977621748137,train
1,15,9,winter,cloudy,windy,15425.959198011416,13680.329322068423,6077.906633407455,3860.2285505644395,6636.080245704505,train
1,15,10,winter,cloudy,windy,15261.71748009203,12373.821076684173,7061.120718975805,5864.4890049531805,7603.481524116514,train
1,15,11,winter,cloudy,windy,15018.436365905738,11069.819893987362,8114.358258928429,7715.533915621228,8199.553491204239,train
1,15,12,winter,cloudy,windy,15250.729978875976,9978.68672927076,8991.899244414846,8615.941676448569,8819.665027880777,train
1,15,13,winter,cloudy,windy,14961.293804588388,9525.254368090746,10073.340610478408,7644.6389021957875,8556.348247977903,train
1,15,14,winter,cloudy,windy,15090.923515820328,9407.275116980663,10743.597187658988,5773.776639555223,8973.306550003117,train
1,15,15,winter,cloudy,windy,15349.398249598184,9347.116189225753,10954.736787594233,4033.397682011896,9294.83129362578,train
1,15,16,winter,cloudy,windy,15439.123160083356,9215.75828672872,10981.464539846076,2331.0091332431834,8583.193053990548,train
1,15,17,winter,cloudy,windy,15567.960983062934,9431.770060572393,10605.216551336773,631.4833870590198,8915.20798302927,train
1,15,18,winter,cloudy,windy,15535.12561370803,9925.4966992378,9576.21590911261,0.0,8501.077833171857,train
1,15,19,winter,cloudy,windy,15695.708264669864,10472.637430777171,8681.934277480259,0.0,7855.977279199844,train
1,15,20,winter,cloudy,windy,15768.257252087142,10609.995447758542,8094.23823311846,0.0,7970.504668315407,train
1,15,21,winter,cloudy,windy,14921.756919907002,11099.262766419983,7251.380160215427,0.0,7374.162798378083,train
1,15,22,winter,cloudy,windy,14633.286332320313,11336.091689297378,6365.857523654498,0.0,7891.346222112695,train
1,15,23,winter,cloudy,windy,14704.451141011908,11222.562697740035,5551.965295445165,0.0,7455.148457507753,train
1,16,0,winter,normal,windy,14680.215080175918,11360.690422239646,5147.101366698748,0.0,7461.296534348909,train
1,16,1,winter,normal,windy,14403.816391492239,11635.175446972906,4923.3474881977945,0.0,7445.668692363262,train
1,16,2,winter,normal,windy,14012.375577958599,12008.910626194263,4866.63300296137,0.0,7168.9953753319205,train
1,16,3,winter,normal,windy,13797.256084907793,12517.7402014058,4923.2190254590905,0.0,7484.751046467593,train
1,16,4,winter,normal,windy,14087.65711300203,13115.560642308506,4953.56162704143,0.0,7685.438923355495,train
1,16,5,winter,normal,windy,14627.806242630253,13998.25301178371,5459.027170073953,0.0,7465.429701973111,train
1,16,6,winter,normal,windy,15382.479255138023,14638.63691859165,5794.71541530304,0.0,8029.1115359558735,train
1,16,7,winter,normal,windy,15636.599314874049,14993.187813194498,5825.350081890967,324.320895064449,8203.559231953803,train
1,16,8,winter,normal,windy,16039.04877233084,14601.99774611535,6073.645289078647,1609.010888488496,7279.176788468924,train
1,16,9,winter,normal,windy,15678.990660433492,13988.647021360224,6487.625437022474,4440.241464085669,6658.804508213134,train
1,16,10,winter,normal,windy,15852.484267489557,12454.189200625773,7332.0357785893,7553.064849670644,7287.317646830129,train
1,16,11,winter,normal,windy,15462.425610588383,10915.506397846293,8582.327444410432,9441.616688544971,8059.260040805333,train
1,16,12,winter,normal,windy,15609.319186930934,10007.09846943633,9304.231681291983,10612.203171695688,8385.761728188956,train
1,16,13,winter,normal,windy,15725.857781114386,9643.679266814912,10405.452917174687,9450.191044695757,8758.211155872743,train
1,16,14,winter,normal,windy,15786.305412374215,9460.82707485799,11122.202262461577,6797.040670803744,9560.19642786167,train
1,16,15,winter,normal,windy,15745.172737875953,9634.3029363789,11781.574088351601,4748.268536816952,9837.95830882135,train
1,16,16,winter,normal,windy,15748.641499756142,9602.521946965237,11687.006294096456,2577.118551774473,9156.105823539965,train
1,16,17,winter,normal,windy,15766.71737413585,9472.374251429106,11126.794459514564,666.7299439743283,8947.5696037247,train
1,16,18,winter,normal,windy,15707.764784911236,9880.364025922534,9870.036424078391,0.0,8669.297116701695,train
1,16,19,winter,normal,windy,15568.167313375447,10344.882202413793,9011.50676732898,0.0,8133.773523952553,train
1,16,20,winter,normal,windy,15576.303825463647,10570.563288184218,8424.163737954617,0.0,8341.684886118674,train
1,16,21,winter,normal,windy,14995.942324013968,11212.991069082187,7626.723518810755,0.0,7696.917708499229,train
1,16,22,winter,normal,windy,14607.016515903104,11309.78669199595,6766.9939634865395,0.0,8300.292797257749,train
